Timestamp,Kelompok_Usia,Jenis_Pekerjaan,Pernah_Pakai_QRIS,Alasan_Menggunakan,Metode_pembayaran,Tingkat_Efisiensi_QRIS,Kendala_Qris,Metode_Bayar_PBB,Saran_Meningkatkan_Adopsi_QRIS
2025/03/12 7:38:10 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Selain itu, integrasi dengan ekosistem digital, kemudahan pendaftaran, serta dukungan bagi UMKM dan segmen non-digital dapat mempercepat adopsi QRIS."
2025/03/12 7:39:26 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Memberikan pendidikan dan pelatihan tentang cara menggunakan pembayaran digital, sehingga lebih banyak orang dapat menggunakan pembayaran digital dengan mudah, menjamin keamanan dan privasi pengguna , meningkatkan infrastruktur seperti jaringan internet"
2025/03/12 7:39:27 am GMT+7,Generasi Z,Mahasiswa,Tidak,Masalah-teknis,Transfer-bank,3,Khawatir-keamanan,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Memberikan kampanye
2025/03/12 7:39:50 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,pemberian edukasi mengenai kelebihan penggunaan pembayaran digital di era sekarang
2025/03/12 7:40:14 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Agar lebih banyak orang menggunakan QRIS, perlu pendekatan menyeluruh dari berbagai sisi edukasi & promo untuk pengguna QRIS



"
2025/03/12 7:42:07 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Kurang-edukasi,Saya-belum-pernah-membayar-pajak-daerah,mengenalkan secara sederhana kegunaan penggunaan pembayaran digital tsb
2025/03/12 7:42:19 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,3,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Memberikan informasi atau edukasi mengenai kelebihan QRIS dapat membantu orang untuk lebih tertarik mencoba
2025/03/12 7:42:26 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","agar lebih banyak orang pakai QRIS, perlu sosialisasi, promo seperti cashback, dan lebih banyak tempat yang menerimanya. Keamanan harus terjamin, dan kalau bisa dipakai untuk bayar layanan publik, pasti makin banyak yang tertarik"
2025/03/12 7:42:42 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,meningkatkan penggunaan qr di kalangan penjual sehingga akses qr menjadi lebih luas
2025/03/12 7:43:38 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Melalui-QRIS-atau-virtual-account,Bisa di akaes tanpa internet
2025/03/12 7:43:42 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,diberikan edukasi kepada orang tua agar tidak terlalu gaptek
2025/03/12 7:45:30 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Dengann memberikan pemahaman baru terkait efisien dan cepatnya pembayaran melalui Qris
2025/03/12 7:45:31 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Masih banyak para pedagang yang tidak tahu apa itu QRIS dan masih banyak juga pedagang yang tau apa itu QRIS tapi tidak mau menggunakannya. Mungkin untuk solusinya adalah pemerintah harus buat sosialisasi mengenai edukasi QRIS ini (apa keunggulannya) dan untuk pedagang yang tidak mau menggunakan QRIS mungkin karena persyaratan untuk mendapatkan barcode QRIS itu tidak mudah dan mereka masih pedagang kecil dengan laba yang tidak besar dan solusinya bisa membuat sebuah peraturan untuk pedagang kecil juga.
2025/03/12 7:46:45 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Khawatir-keamanan,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"

1. *Kemudahan penggunaan*: Pastikan proses pembayaran digital mudah, cepat, dan aman. Pengguna harus dapat dengan mudah memindai kode QR atau melakukan pembayaran dengan satu sentuhan.

2. *Promosi dan edukasi*: Lakukan promosi dan edukasi tentang manfaat pembayaran digital, seperti kemudahan, keamanan, dan kecepatan. Berikan informasi tentang cara menggunakan QRIS dan pembayaran digital lainnya.

3. *Insentif dan diskon*: Berikan insentif dan diskon kepada pengguna yang menggunakan pembayaran digital. Ini dapat berupa potongan harga, cashback, atau hadiah lainnya.

4. *Ketersediaan*: Pastikan QRIS dan pembayaran digital lainnya tersedia di berbagai tempat, seperti toko, restoran, dan tempat lainnya.

"
2025/03/12 7:46:46 am GMT+7,Generasi Z,Mahasiswa,Ya,Merchant-Menerima,Tunai,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Melalui edukasi atau sosialisasi mengenai kemudahan bertransaksi melalui qris atau pembayaran digital. Atau bisa juga dengan memperluas merchant yang menerima pembayaran digital
2025/03/12 7:48:47 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)","Semua tempat terjadinya transaksi bisa menyediakan pembayaran digital, dan terjamin keamanannya"
2025/03/12 7:51:25 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Sebaiknya disemua toko baik itu warung, tempat makan bisa menggunakan Qris sebagai alat pembayarannya agar lebih mudaj dan praktis"
2025/03/12 7:51:57 am GMT+7,Generasi Z,IRT,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Edukasi ke masyarakat secara garis besar bahwa penggunaan qris untuk pembayaran lebih aman. dan selain itu penggunaannya juga praktis, mudah dan cepat."
2025/03/12 7:52:15 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"edukasi, sosialisasi, kemudahan akses, perluas jangkauan"
2025/03/12 7:53:16 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Memberikan edukasi yang lebih gencar
2025/03/12 7:53:18 am GMT+7,Generasi Z,Mahasiswa,Ya,Other,Tunai,4,Other,Saya-belum-pernah-membayar-pajak-daerah,orangnya harus punya ewallet/atm mobilenya dulu alias punya uangnya. kl masih manual dlm bentuk tabungan dan kartu atm belum bisa
2025/03/12 7:53:49 am GMT+7,Generasi Z,Mahasiswa,Ya,Tidak-ada-e-wallet,Tunai,4,jaringan-kurang-stabil,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Praktis
2025/03/12 8:00:23 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,Melalui-QRIS-atau-virtual-account,lebih banyak umkm atau tempat bisnis yang menyediakan barcode
2025/03/12 8:01:32 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Khawatir-keamanan,Saya-belum-pernah-membayar-pajak-daerah,"dengan memberikan edukasi terkait bagaimana tata cara penggunaan atau pengoperasian dari Qris atau bank digital tersebut yang aman, sehingga khalayak yang sebelumnya berpikir untuk tidak menggunakan Qris atau pembayaran digital mulai mempertimbangkan untuk menggunakannya"
2025/03/12 8:01:53 am GMT+7,Generasi Y,IRT,Ya,Masalah-teknis,Tunai,2,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Edukasi
2025/03/12 8:02:21 am GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,Transfer-bank,2,Khawatir-keamanan,Saya-belum-pernah-membayar-pajak-daerah,Keamanan data harus terjaga
2025/03/12 8:03:12 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Sosialisasi lebih masif
2025/03/12 8:05:29 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Mengadakan edukasi (seperti sosialisasi) ke masyarakat (khususnya kepada orang yang tidak menggunakan) tentang kemudahan penggunaan QRIS/pembayaran digital
2025/03/12 8:07:33 am GMT+7,Generasi Z,Siswa,Ya,Merchant-Menerima,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Menurut saya pribadi, agar lebih banyak orang pakai QRIS atau pembayaran digital, ada beberapa hal yang perlu diperhatikan. Pertama, kita harus pastikan infrastruktur internet dan jaringan di semua daerah, terutama di daerah terpencil, itu stabil. Kalau jaringan tidak stabil, orang akan kesulitan ketika mau pakai pembayaran digital.

Kedua, penting juga untuk mengatasi masalah keamanan. Banyak orang yang masih ragu karena takut datanya disalahgunakan atau ada penipuan. Jadi, platform pembayaran digital harus lebih transparan dalam soal keamanan dan memberi edukasi yang jelas tentang cara melindungi data pribadi.

Selain itu, kita juga perlu memastikan kalau pembayaran digital ini bisa diterima di semua tempat, nggak cuma di toko-toko besar atau di kota besar. Kalau orang merasa pembayaran digital ini nggak bisa dipakai di banyak tempat, mereka bakal mikir dua kali.

Yang terakhir, menurut saya perlu ada regulasi yang jelas dan proteksi hukum untuk para penggunanya, supaya tidak ada yang dirugikan. Kalau semua hal ini diatasi, kemungkinan besar orang lebih percaya dan makin banyak yang mau pakai QRIS atau pembayaran digital."
2025/03/12 8:09:01 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,memberikan informasi terkait kemudahan transaksi dengan qris
2025/03/12 8:10:52 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Dgn mengedukasi masyarakat bahwa membawa uang tunai saat ini sangat riskan aksi kejahatan dan dgn menggunakan QRIS lebih effisien dan praktis.
2025/03/12 8:15:17 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Menyediakan informasi yang jelas mengenai cara melindungi data pribadi dan transaksi dapat meningkatkan rasa percaya diri pengguna terhadap sistem ini, juga memberikan potongan harga untuk khusus pengguna QRIS atau pembayaran digital."
2025/03/12 8:19:30 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Khawatir-keamanan,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Edukasi terhadap kemudahan transaksi dengan qris
2025/03/12 8:31:10 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Lebih mensosialisasikan tentang pembayaran digital, seperti manfaat dan jaminan keamanan data"
2025/03/12 8:47:57 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Other,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"dengan memberikan edukasi kelebihan dan kekurangan dari sistem pembayaran qris atau pembayaran digital, dengan begitu mungkin saja seseorang tertarik untuk menggunakan sistem pembayaran tersebut"
2025/03/12 8:48:50 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Tanpa menggunakan internet
2025/03/12 8:53:09 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Memperluas jangkauan dari qris itu sendiri, dimana memperbanyak toko"" dan penjual pinggir jalan sehingga memudahkan konsumen dalam pembayaran. Dan hal ini pemerintah perlu membantu dalam mengedukasi."
2025/03/12 9:02:20 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Agar lebih banyak orang menggunakan QRIS atau pembayaran digital, perlu ada edukasi yang mudah dipahami tentang kepraktisan dan keamanannya, lalu peningkatan akses dan kenyamanan pengguna di berbagai tempat juga penting agar orang merasa lebih terbiasa dan percaya dengan sistemnya."
2025/03/12 9:12:01 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,4,Kurang-edukasi,Saya-belum-pernah-membayar-pajak-daerah,memberikan edukasi dan informasi tentang pembayaran digital kepada orang yang belum mengerti apa itu dompet digital
2025/03/12 9:13:31 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Dapat dilakukan dengan memberi edukasi dan tutorial tentang bagaimana penggunaan QRIS dan aplikasi pembayarannya.
2025/03/12 9:19:01 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",memberikan cashback bagi pengguna qris
2025/03/12 9:19:37 am GMT+7,Generasi Z,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",dengan adanya qris di tempat tempat
2025/03/12 9:20:16 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",dengan semua tempat hanya menerima QRIS
2025/03/12 9:24:40 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"cukup sulit utk lebih lebih banyak orang menggunakan QRIS terutama generasi X atau boomers, karena dimana mereka itu cenderung lebih nyaman dengan transaksi tunai atau kartu dan sepengetahuan saya mereka memliki kesulitan dalam menggunakan gadget apalagi untuk transaksi dimna mereka dengan usianya wajar kalau lupa dengan caranya, atau kesulitan juga untuk memahami. Mungkin dengan permasalahan itu bisa menerapkan strategi seperti : edukasi sosialisasi, dukungan dari sekitar, dll"
2025/03/12 9:25:02 am GMT+7,Generasi Y,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Memberikan edukasi ke orang banyak tentang keamanan menggunakan Qris
2025/03/12 9:25:24 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",promosi
2025/03/12 9:25:30 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",dengan menjelaskan berbagai keuntungan jika menggunakan qris dengan begitu orang akan tertarik untuk mencobanya
2025/03/12 9:32:07 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Memperluas pengetahuan mengenai qris
2025/03/12 9:49:19 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,dengan menyediakan layanan internet yang stabil
2025/03/12 9:58:21 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,mendorong lebih banyak orang untuk menggunakan qris dengan cara edukasi dan sosialisi
2025/03/12 10:14:57 am GMT+7,Generasi Z,Siswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Mulai menerapkan pembayaran digital diberbagai UMKM, transportasi, maupun tempat umum dan memberikan diskon bagi mereka yang menggunakan QRIS"
2025/03/12 10:30:40 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,mengadakan penyuluhan terbuka tentang qris
2025/03/12 10:35:17 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Peningkatan Literasi Digital
2025/03/12 11:02:02 am GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Lebih menggencarkan sistem pembayaran secara digital
2025/03/12 11:43:35 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",memberikan edukasi dan kelebihan terkait penggunaan qris
2025/03/12 1:36:56 pm GMT+7,Generasi Z,Mahasiswa,Tidak,Tidak-ada-e-wallet,Tunai,4,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Dapat melalui sosialisasi yang edukatif atau pembuatan campaign yang menarik di sosial media
2025/03/12 3:25:18 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","dengan edukasi, seminar, atau iklan serta ajakan dari lingkungan terdekat"
2025/03/12 4:18:32 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",literasi digital payment
2025/03/12 5:40:16 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Pentingnya memberikan pemahaman kepada masyarakat manfaat menggunakan qris
2025/03/12 6:17:17 pm GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,Tunai,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,jaringan lebih cepat
2025/03/13 6:07:59 am GMT+7,Generasi X,Other,Ya,Praktis-Cepat,Kartu-debit/kredit,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Literasi dan edukasi
2025/03/13 8:02:53 am GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Praktis-Cepat,Other,3,Other,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Semakin banyak merchant menggunakan metode pembayaran qris, customer akan menyesuaikan perubahan habbit dari cash/debit ke qris"
2025/03/13 10:53:37 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,"Beri edukasi tentang penggunaan qris akan lebih efisien dan cepat, tidak harus menunggu kembalian"
2025/03/13 1:48:41 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,3,jaringan-kurang-stabil,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,memperbanyak merchant agar dapat menerima pembayaran QRIS
